age,marital.status,race,sex,income
0-50,Married,Amer-Indian-Eskimo,Male,<=50K
0-50,Married,Amer-Indian-Eskimo,Male,<=50K
0-50,Married,Amer-Indian-Eskimo,Male,<=50K
0-50,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,>50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,>50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,>50K
50-100,Married,Amer-Indian-Eskimo,Male,>50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
50-100,Married,Amer-Indian-Eskimo,Male,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
0-50,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,>50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,>50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,>50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,<=50K
50-100,Married,Asian-Pac-Islander,Female,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,<=50K
0-50,Married,Asian-Pac-Islander,Male,>50K
0-50,Married,Asian-Pac-Islander,Male,>50K
